"","MouseID","ARC_N","BRAF_N","DYRK1A_N","ITSN1_N","pERK_N","pNUMB_N","S6_N","SOD1_N","Genotype","Treatment","Behavior","class"
"373","3484",0.094053577,1.999251777,2.516367377,2.419004863,3.566685372,0.401047512,0.279805711,0.34885896,"Control","Saline","C/S","c-CS-s"
"374","3484",0.099512771,2.088832248,2.201831398,2.602662135,0.687529501,0.404984424,0.305625277,0.341451902,"Control","Saline","C/S","c-CS-s"
"375","3484",0.105533905,1.995457074,2.459948081,2.580103838,3.064528092,0.400055628,0.332969602,0.333395142,"Control","Saline","C/S","c-CS-s"
"376","3497",0.114083242,0.661617528,0.778333784,1.079118204,1.240059508,0.631052204,0.356971754,0.403299973,"Control","Saline","C/S","c-CS-s"
"377","3497",0.116867959,0.455402189,0.538505474,0.762113279,0.846549262,0.445026178,0.433725769,0.273108044,"Control","Saline","C/S","c-CS-s"
"378","3497",0.117296956,0.530419781,0.636917769,0.902702703,1.038182864,0.528924669,0.490940693,0.334445083,"Control","Saline","C/S","c-CS-s"
"379","3497",0.108684313,0.62560266,0.67364921,0.91837074,1.026101413,0.595677473,0.328921633,0.377057357,"Control","Saline","C/S","c-CS-s"
"380","3497",0.109305565,0.444238378,0.510385757,0.678288823,0.764713155,0.43620178,0.401870399,0.275964392,"Control","Saline","C/S","c-CS-s"
"381","3497",0.107402624,0.519700672,0.610415394,0.852015883,0.950061087,0.546579108,0.446060771,0.342089188,"Control","Saline","C/S","c-CS-s"
"382","3497",0.116064996,0.463641767,0.58985536,0.803843868,0.884089558,0.572221121,0.300008004,0.363186051,"Control","Saline","C/S","c-CS-s"
"383","3497",0.11411679,0.333979078,0.380214387,0.51130053,0.581170089,0.369624177,0.359520531,0.244091437,"Control","Saline","C/S","c-CS-s"
"384","3497",0.10958231,0.417301415,0.524483134,0.707834603,0.808668843,0.51577802,0.412776413,0.340406239,"Control","Saline","C/S","c-CS-s"
"385","3497",0.09947494,0.40510697,0.510466989,0.676098459,0.732919255,0.537382103,0.267398568,0.349436393,"Control","Saline","C/S","c-CS-s"
"386","3497",0.097844911,0.243764172,0.29010771,0.398809524,0.445011338,0.348922902,0.338175871,0.217120181,"Control","Saline","C/S","c-CS-s"
"387","3497",0.10580684,0.374702703,0.451243243,0.598702703,0.666810811,0.540108108,0.389028182,0.32972973,"Control","Saline","C/S","c-CS-s"
"388","3497",0.101260887,0.395633653,0.481629393,0.574813632,0.687699681,0.581469649,0.245157936,0.320021299,"Control","Saline","C/S","c-CS-s"
"389","3497",0.093705012,0.312347595,0.398137885,0.491465307,0.566614941,0.459543339,0.320115168,0.273110175,"Control","Saline","C/S","c-CS-s"
"390","3497",0.102010323,0.367951744,0.437188565,0.569367952,0.650931025,0.50747443,0.371773974,0.317335431,"Control","Saline","C/S","c-CS-s"
"391","50810A",0.138608892,0.332565183,0.488148538,0.867263629,0.884777456,0.412496708,0.739386842,0.373847775,"Control","Saline","C/S","c-CS-s"
"392","50810A",0.140972964,0.321412859,0.435422035,0.831311671,0.881779901,0.388221985,0.715670967,0.350575074,"Control","Saline","C/S","c-CS-s"
"393","50810A",0.133737983,0.306797638,0.413643486,0.791249849,0.831264312,0.359889117,0.728735539,0.343075811,"Control","Saline","C/S","c-CS-s"
"394","50810A",0.13374626,0.270138256,0.360046361,0.640036427,0.681182217,0.361702128,0.608891922,0.309048762,"Control","Saline","C/S","c-CS-s"
"395","50810A",0.132827228,0.261895112,0.366377563,0.642376591,0.650563346,0.362729999,0.599327457,0.300883521,"Control","Saline","C/S","c-CS-s"
"396","50810A",0.126766209,0.237923417,0.361487482,0.574079529,0.594992636,0.315463918,0.613087484,0.27017673,"Control","Saline","C/S","c-CS-s"
"397","50810A",0.125203713,0.235953921,0.322756669,0.558407437,0.550727567,0.343371059,0.48685609,0.284963622,"Control","Saline","C/S","c-CS-s"
"398","50810A",0.121627231,0.229107336,0.289403908,0.542472749,0.528822547,0.365609349,0.484571745,0.268683099,"Control","Saline","C/S","c-CS-s"
"399","50810A",0.119099148,0.228431373,0.301764706,0.536568627,0.54,0.310294118,0.492154741,0.268529412,"Control","Saline","C/S","c-CS-s"
"400","50810A",0.115700194,0.224815878,0.305080514,0.478092623,0.501685183,0.32517788,0.407393749,0.265509924,"Control","Saline","C/S","c-CS-s"
"401","50810A",0.111242604,0.233175355,0.259952607,0.465047393,0.468009479,0.308886256,0.418297679,0.252488152,"Control","Saline","C/S","c-CS-s"
"402","50810A",0.112722715,0.216563486,0.270645953,0.457540007,0.483237939,0.274967878,0.420449458,0.247284196,"Control","Saline","C/S","c-CS-s"
"403","50810A",0.110186873,0.244870247,0.28002414,0.46907061,0.532136391,0.310500905,0.372151322,0.25980688,"Control","Saline","C/S","c-CS-s"
"404","50810A",0.108807697,0.252201873,0.256675521,0.428771145,0.473507619,0.282259192,0.396518154,0.242136167,"Control","Saline","C/S","c-CS-s"
"405","50810A",0.105531538,0.226088202,0.288087056,0.448453608,0.510452463,0.281357388,0.368916972,0.242124857,"Control","Saline","C/S","c-CS-s"
"406","50810D",0.12016562,0.400699078,0.529393073,0.774149984,0.661026374,0.45471878,0.710665211,0.334763267,"Control","Saline","C/S","c-CS-s"
"407","50810D",0.125362686,0.398382919,0.511500118,0.807284716,0.670146793,0.438181961,0.745820476,0.327262736,"Control","Saline","C/S","c-CS-s"
"408","50810D",0.116239638,0.395508422,0.527760449,0.810823456,0.663131628,0.434653774,0.729088169,0.32540549,"Control","Saline","C/S","c-CS-s"
"409","50810D",0.112083308,0.348025529,0.41204627,0.680394894,0.563023534,0.402373355,0.613839423,0.293577982,"Control","Saline","C/S","c-CS-s"
"410","50810D",0.114770336,0.333170779,0.417048669,0.654150005,0.52589486,0.379986345,0.613284635,0.283721838,"Control","Saline","C/S","c-CS-s"
"411","50810D",0.111437684,0.357354686,0.453835508,0.659450376,0.542111507,0.384539344,0.617159652,0.288948201,"Control","Saline","C/S","c-CS-s"
"412","50810D",0.111377338,0.333959194,0.405807986,0.585179622,0.485041933,0.391037677,0.545988561,0.276129678,"Control","Saline","C/S","c-CS-s"
"413","50810D",0.117786561,0.293097084,0.392395718,0.595668758,0.468807678,0.356712194,0.562924901,0.275624462,"Control","Saline","C/S","c-CS-s"
"414","50810D",0.107013738,0.302345159,0.40444979,0.5884546,0.463619964,0.355862898,0.545352294,0.281058328,"Control","Saline","C/S","c-CS-s"
"415","50810D",0.107125685,0.322987238,0.356388845,0.548290531,0.434063337,0.385851583,0.497163189,0.270521506,"Control","Saline","C/S","c-CS-s"
"416","50810D",0.107986281,0.274609016,0.357712358,0.49616682,0.410303588,0.364305428,0.483194512,0.264949402,"Control","Saline","C/S","c-CS-s"
"417","50810D",0.107459041,0.282112487,0.316723855,0.503505893,0.421900642,0.351931971,0.51124453,0.270028346,"Control","Saline","C/S","c-CS-s"
"418","50810D",0.099750623,0.300179211,0.358602151,0.518100358,0.448207885,0.408243728,0.434390215,0.260752688,"Control","Saline","C/S","c-CS-s"
"419","50810D",0.094893155,0.266539661,0.33010045,0.504156564,0.481815033,0.358676827,0.441265242,0.248008313,"Control","Saline","C/S","c-CS-s"
"420","50810D",0.1012706,0.28542024,0.330531732,0.47838765,0.415437393,0.333790738,0.442193987,0.230360206,"Control","Saline","C/S","c-CS-s"
"421","50810F",0.109836066,0.469839609,0.527894003,0.634588563,0.804567643,0.481520223,0.669527483,0.340481172,"Control","Saline","C/S","c-CS-s"
"422","50810F",0.11547572,0.49308915,0.566171389,0.634761576,0.797857636,0.465272979,0.67745756,0.333102972,"Control","Saline","C/S","c-CS-s"
"423","50810F",0.118424978,0.463029067,0.507564168,0.61227265,0.769335373,0.46472888,0.684995526,0.327553969,"Control","Saline","C/S","c-CS-s"
"424","50810F",0.108074379,0.495626151,0.492403315,0.658379374,0.735957643,0.491712707,0.621739673,0.362799263,"Control","Saline","C/S","c-CS-s"
"425","50810F",0.113835829,0.481397971,0.487711387,0.610146561,0.708455468,0.484780158,0.643520909,0.33957159,"Control","Saline","C/S","c-CS-s"
"426","50810F",0.110530342,0.461891243,0.454247652,0.616073378,0.686831186,0.451626993,0.638449771,0.3264905,"Control","Saline","C/S","c-CS-s"
"427","50810F",0.103541315,0.477937121,0.403750689,0.556811914,0.645890789,0.444015444,0.603878583,0.348869277,"Control","Saline","C/S","c-CS-s"
"428","50810F",0.111617312,0.473124147,0.409276944,0.545702592,0.632742156,0.443110505,0.621692658,0.351432469,"Control","Saline","C/S","c-CS-s"
"429","50810F",0.108390411,0.489151874,0.446604677,0.555649479,0.645533953,0.466046774,0.605136986,0.357001972,"Control","Saline","C/S","c-CS-s"
"430","50810F",0.094784679,0.556660746,0.413499112,0.545293073,0.597158082,0.482060391,0.590564813,0.451154529,"Control","Saline","C/S","c-CS-s"
"431","50810F",0.100875274,0.452412869,0.393096515,0.506367292,0.559316354,0.464142091,0.577899344,0.443364611,"Control","Saline","C/S","c-CS-s"
"432","50810F",0.10569634,0.455687831,0.390873016,0.512566138,0.538359788,0.447751323,0.595841455,0.401455026,"Control","Saline","C/S","c-CS-s"
"433","50810F",0.108884236,0.535700502,0.350443844,0.456194519,0.504052489,0.438826708,0.586598863,0.415283674,"Control","Saline","C/S","c-CS-s"
"434","50810F",0.104477612,0.495190297,0.399414471,0.496445002,0.563780845,0.458385613,0.625951873,0.429945629,"Control","Saline","C/S","c-CS-s"
"435","50810F",0.118983558,0.452416918,0.347809668,0.46978852,0.477719033,0.432024169,0.632286996,0.365181269,"Control","Saline","C/S","c-CS-s"
"436","3422",0.13687639,0.260962567,0.304965623,0.47776929,0.340106952,0.295187166,0.289799809,0.920550038,"Control","Saline","S/C","c-SC-s"
"437","3422",0.145856618,0.249013058,0.298967507,0.480564834,0.333282721,0.303674461,0.301213476,0.921803826,"Control","Saline","S/C","c-SC-s"
"438","3422",0.153797568,0.254368637,0.303297371,0.48564048,0.332624221,0.315605531,0.291883783,0.939522869,"Control","Saline","S/C","c-SC-s"
"439","3422",0.128497009,0.260358241,0.303962367,0.45413425,0.330920934,0.288945178,0.264036272,0.885652253,"Control","Saline","S/C","c-SC-s"
"440","3422",0.132160707,0.256809339,0.302760793,0.473040578,0.34352418,0.312766352,0.261630142,0.911061701,"Control","Saline","S/C","c-SC-s"
"441","3422",0.137846962,0.27628866,0.326897844,0.478725398,0.354639175,0.325210872,0.254501125,0.939643861,"Control","Saline","S/C","c-SC-s"
"442","3422",0.129210043,0.275491541,0.28783722,0.446959305,0.337219936,0.308870599,0.22988365,0.851851852,"Control","Saline","S/C","c-SC-s"
"443","3422",0.132052821,0.280091533,0.293135011,0.453546911,0.371167048,0.314187643,0.23637455,0.857208238,"Control","Saline","S/C","c-SC-s"
"444","3422",0.138126308,0.271151653,0.283922463,0.457012543,0.332041049,0.33386545,0.231810907,0.857468643,"Control","Saline","S/C","c-SC-s"
"445","3422",0.130413782,0.2824,0.299733333,0.424,0.308266667,0.317333333,0.222186443,0.789333333,"Control","Saline","S/C","c-SC-s"
"446","3422",0.141830379,0.272172066,0.306425916,0.402018056,0.3181094,0.314126394,0.223287015,0.784121083,"Control","Saline","S/C","c-SC-s"
"447","3422",0.150386847,0.281934794,0.2797969,0.415820417,0.316141101,0.365579904,0.236299162,0.770978087,"Control","Saline","S/C","c-SC-s"
"448","3422",0.115571322,0.279934747,0.295595432,0.395758564,0.300489396,0.339641109,0.186893204,0.735399674,"Control","Saline","S/C","c-SC-s"
"449","3422",0.131114004,0.264390244,0.26699187,0.384065041,0.344390244,0.344065041,0.207922633,0.718373984,"Control","Saline","S/C","c-SC-s"
"450","3422",0.133920031,0.289657466,0.291985367,0.405719987,0.330229465,0.355836382,0.20413239,0.728633189,"Control","Saline","S/C","c-SC-s"
"451","3423",0.139578911,0.285445568,0.328826711,0.59381613,0.377733365,0.334234658,0.371522001,1.017987303,"Control","Saline","S/C","c-SC-s"
"452","3423",0.143483023,0.276982187,0.351845384,0.592269182,0.378041681,0.321224822,0.359658731,1.040749796,"Control","Saline","S/C","c-SC-s"
"453","3423",0.145440027,0.281918646,0.342699271,0.584646132,0.373736186,0.338584529,0.366679975,1.041264989,"Control","Saline","S/C","c-SC-s"
"454","3423",0.137744552,0.284092542,0.330938353,0.561574939,0.399913781,0.315849978,0.316923811,0.937778416,"Control","Saline","S/C","c-SC-s"
"455","3423",0.141313915,0.284064327,0.324269006,0.562573099,0.404093567,0.323391813,0.322557414,0.980409357,"Control","Saline","S/C","c-SC-s"
"456","3423",0.142334896,0.281160663,0.308890795,0.561606632,0.373927959,0.323184677,0.320909163,0.945540309,"Control","Saline","S/C","c-SC-s"
"457","3423",0.134619374,0.28763392,0.266932994,0.51334665,0.336844017,0.291628836,0.2913296,0.843290358,"Control","Saline","S/C","c-SC-s"
"458","3423",0.134262126,0.280322977,0.259610321,0.501316482,0.333508864,0.283307004,0.288132095,0.814814815,"Control","Saline","S/C","c-SC-s"
"459","3423",0.138224901,0.286993909,0.29218918,0.506270154,0.337513436,0.293264063,0.292039077,0.855428162,"Control","Saline","S/C","c-SC-s"
"460","3423",0.130361757,0.312556664,0.256346328,0.495466908,0.32819583,0.289211242,0.277906977,0.782638259,"Control","Saline","S/C","c-SC-s"
"461","3423",0.135061214,0.295924899,0.246852998,0.438020055,0.312566674,0.276509494,0.286793436,0.735438447,"Control","Saline","S/C","c-SC-s"
"462","3423",0.131992213,0.291818767,0.245222246,0.460811681,0.326819841,0.283873738,0.280467229,0.733948894,"Control","Saline","S/C","c-SC-s"
"463","3423",0.131053166,0.30199005,0.267412935,0.440547264,0.315671642,0.282338308,0.259735862,0.859701493,"Control","Saline","S/C","c-SC-s"
"464","3423",0.139996577,0.315458207,0.238418933,0.465760322,0.331822759,0.289274924,0.280164299,0.865810675,"Control","Saline","S/C","c-SC-s"
"465","3423",0.130636036,0.363140946,0.268268516,0.448105028,0.331681942,0.283131038,0.268986799,0.831805796,"Control","Saline","S/C","c-SC-s"
"466","3424",0.138345754,0.317101675,0.375535645,0.567588625,0.442410077,0.289702636,0.354238914,1.086871835,"Control","Saline","S/C","c-SC-s"
"467","3424",0.137543965,0.335565975,0.379772271,0.581379772,0.449698593,0.302210315,0.368854299,1.075686537,"Control","Saline","S/C","c-SC-s"
"468","3424",0.146101494,0.318790611,0.379923087,0.581753083,0.455907705,0.315210184,0.357819204,1.075852009,"Control","Saline","S/C","c-SC-s"
"469","3424",0.141543228,0.217626472,0.238413405,0.359104889,0.28963835,0.185597624,0.341659406,0.670802842,"Control","Saline","S/C","c-SC-s"
"470","3424",0.142815815,0.343053735,0.387123198,0.557830931,0.450524246,0.28931848,0.326036644,1.043250328,"Control","Saline","S/C","c-SC-s"
"471","3424",0.141971831,0.332842174,0.366568435,0.55124427,0.443516699,0.305828422,0.322253521,1.042567125,"Control","Saline","S/C","c-SC-s"
"472","3424",0.143528464,0.322062713,0.299962221,0.476577257,0.390064224,0.261616925,0.305316864,0.831885153,"Control","Saline","S/C","c-SC-s"
"473","3424",0.140954193,0.331752618,0.385694527,0.49832049,0.419087137,0.270302312,0.305151556,0.878680103,"Control","Saline","S/C","c-SC-s"
"474","3424",0.139719752,0.338582677,0.320669291,0.50492126,0.407480315,0.277165354,0.298302344,0.872440945,"Control","Saline","S/C","c-SC-s"
"475","3424",0.131648497,0.371007371,0.316216216,0.494840295,0.418673219,0.286977887,0.295176743,0.891154791,"Control","Saline","S/C","c-SC-s"
"476","3424",0.13971794,0.380055965,0.331976596,0.499109641,0.442126685,0.288476215,0.300754346,0.892393793,"Control","Saline","S/C","c-SC-s"
"477","3424",0.127635235,0.387030365,0.34251158,0.518785383,0.44364385,0.30983016,0.288772675,0.920998456,"Control","Saline","S/C","c-SC-s"
"478","3424",0.131621842,0.415043452,0.326640695,0.509439616,0.441414444,0.302367396,0.270171149,0.973329338,"Control","Saline","S/C","c-SC-s"
"479","3424",0.136523721,0.412434595,0.340412435,0.496768236,0.465989535,0.305324715,0.288170706,1.023084026,"Control","Saline","S/C","c-SC-s"
"480","3424",0.13747412,0.424404762,0.311309524,0.517559524,0.468154762,0.29702381,0.283229814,0.974702381,"Control","Saline","S/C","c-SC-s"
"481","3481",0.135010655,0.236295369,0.29436796,0.511889862,0.332290363,0.292740926,0.340688802,1.262703379,"Control","Saline","S/C","c-SC-s"
"482","3481",0.130790748,0.239418825,0.297662666,0.518256475,0.327858497,0.299178774,0.33581224,1.286291851,"Control","Saline","S/C","c-SC-s"
"483","3481",0.129914175,0.256691474,0.307742525,0.554380467,0.343386865,0.306959133,0.350290698,1.300561431,"Control","Saline","S/C","c-SC-s"
"484","3481",0.136253478,0.228500466,0.287488358,0.482458864,0.321484011,0.286401739,0.316668163,1.095312015,"Control","Saline","S/C","c-SC-s"
"485","3481",0.140756113,0.222584148,0.305103149,0.483790911,0.327284008,0.286800062,0.317693765,1.094617652,"Control","Saline","S/C","c-SC-s"
"486","3481",0.136257625,0.260200032,0.293697412,0.501666931,0.326401016,0.296237498,0.297362756,1.115732656,"Control","Saline","S/C","c-SC-s"
"487","3481",0.13457604,0.280433159,0.266243465,0.465272591,0.314787155,0.288461538,0.287338031,1.063666916,"Control","Saline","S/C","c-SC-s"
"488","3481",0.13449692,0.251948523,0.262642741,0.440275512,0.302882001,0.272249411,0.289984029,1.037157876,"Control","Saline","S/C","c-SC-s"
"489","3481",0.134777099,0.255705996,0.267698259,0.481431335,0.326112186,0.286847195,0.285911761,1.106769826,"Control","Saline","S/C","c-SC-s"
"490","3481",0.12675841,0.246631899,0.260538896,0.426988266,0.317687962,0.292698827,0.27324159,0.963276836,"Control","Saline","S/C","c-SC-s"
"491","3481",0.134805788,0.264150943,0.293126685,0.472821204,0.326145553,0.301212938,0.252703732,1.00853549,"Control","Saline","S/C","c-SC-s"
"492","3481",0.136669728,0.261482492,0.274442929,0.45475216,0.321964529,0.305138699,0.275176002,1.023874488,"Control","Saline","S/C","c-SC-s"
"493","3481",0.133157299,0.275326117,0.285872884,0.419927838,0.33361088,0.318623369,0.253677857,0.902858729,"Control","Saline","S/C","c-SC-s"
"494","3481",0.130614546,0.298074454,0.251861361,0.383568678,0.303465982,0.277278562,0.22476978,0.844929397,"Control","Saline","S/C","c-SC-s"
"495","3481",0.132994733,0.291666667,0.299768519,0.4609375,0.339409722,0.34693287,0.241911211,0.953993056,"Control","Saline","S/C","c-SC-s"
"496","3488",0.13012987,0.24922193,0.31757242,0.509815657,0.345223845,0.27747187,0.367337662,1.395618865,"Control","Saline","S/C","c-SC-s"
"497","3488",0.134244115,0.253277712,0.312991657,0.511084625,0.349821216,0.281644815,0.343723943,1.393444577,"Control","Saline","S/C","c-SC-s"
"498","3488",0.132203171,0.254842615,0.301694915,0.523849879,0.352663438,0.286561743,0.34833054,1.432929782,"Control","Saline","S/C","c-SC-s"
"499","3488",0.122392328,0.247881356,0.290859564,0.465345036,0.327027845,0.270732446,0.311827052,1.118038741,"Control","Saline","S/C","c-SC-s"
"500","3488",0.122749591,0.248136315,0.304427202,0.4722349,0.335311121,0.275825346,0.307855974,1.132511791,"Control","Saline","S/C","c-SC-s"
"501","3488",0.122211205,0.241805721,0.286650775,0.463647199,0.326877235,0.274582837,0.302511981,1.088200238,"Control","Saline","S/C","c-SC-s"
"502","3488",0.118539787,0.249147982,0.264035874,0.42941704,0.319282511,0.278026906,0.263330599,0.995874439,"Control","Saline","S/C","c-SC-s"
"503","3488",0.123414536,0.245341615,0.27584947,0.43076361,0.321702594,0.279503106,0.268673243,1.012787724,"Control","Saline","S/C","c-SC-s"
"504","3488",0.120143885,0.238975818,0.272581792,0.428342817,0.315611664,0.27027027,0.275950668,1.016891892,"Control","Saline","S/C","c-SC-s"
"505","3488",0.123546136,0.238383838,0.246060606,0.396565657,0.296767677,0.267272727,0.296071336,0.942020202,"Control","Saline","S/C","c-SC-s"
"506","3488",0.129535003,0.234436564,0.255122143,0.398542159,0.303979511,0.270685579,0.274527338,0.932624113,"Control","Saline","S/C","c-SC-s"
"507","3488",0.129722116,0.242065086,0.262957011,0.402973082,0.310164725,0.270188831,0.264054296,0.962032945,"Control","Saline","S/C","c-SC-s"
"508","3488",0.121357559,0.254927386,0.245072614,0.355809129,0.288122407,0.294605809,0.246143298,0.849325726,"Control","Saline","S/C","c-SC-s"
"509","3488",0.12668691,0.256416904,0.237231009,0.354679803,0.287269899,0.291418201,0.253036437,0.869328494,"Control","Saline","S/C","c-SC-s"
"510","3488",0.134969325,0.238894628,0.248450413,0.368285124,0.293904959,0.279958678,0.263974097,0.857438017,"Control","Saline","S/C","c-SC-s"
"511","3489",0.132040565,0.270589731,0.312913066,0.510040671,0.353711235,0.300076258,0.346032616,1.248601932,"Control","Saline","S/C","c-SC-s"
"512","3489",0.129722837,0.276307211,0.312687443,0.513104707,0.390533316,0.306298083,0.334205758,1.306819664,"Control","Saline","S/C","c-SC-s"
"513","3489",0.123619732,0.304752198,0.286915531,0.533316346,0.361829532,0.30054784,0.335380595,1.267677411,"Control","Saline","S/C","c-SC-s"
"514","3489",0.131988579,0.31296,0.26272,0.47184,0.30656,0.27952,0.319333149,1.00368,"Control","Saline","S/C","c-SC-s"
"515","3489",0.128560858,0.267322169,0.251651559,0.458288524,0.324320172,0.26916577,0.312800592,0.97403595,"Control","Saline","S/C","c-SC-s"
"516","3489",0.124807953,0.26596414,0.2601447,0.465397924,0.305127399,0.273199119,0.29670131,1.010066059,"Control","Saline","S/C","c-SC-s"
"517","3489",0.128914097,0.29009009,0.222222222,0.465865866,0.288488488,0.282682683,0.298593879,0.962162162,"Control","Saline","S/C","c-SC-s"
"518","3489",0.128026852,0.282629286,0.208941087,0.428869104,0.308202311,0.272589506,0.308559099,0.873839742,"Control","Saline","S/C","c-SC-s"
"519","3489",0.118546625,0.28044351,0.211814185,0.422099025,0.288472567,0.260370866,0.291709785,0.902121965,"Control","Saline","S/C","c-SC-s"
"520","3489",0.123408565,0.300192123,0.252401537,0.441642651,0.286743516,0.276176753,0.278501157,0.877761768,"Control","Saline","S/C","c-SC-s"
"521","3489",0.127121123,0.296174607,0.217319878,0.429946022,0.307439568,0.263083783,0.276331188,0.852616757,"Control","Saline","S/C","c-SC-s"
"522","3489",0.118422919,0.277790834,0.235487662,0.429847239,0.294007051,0.278730905,0.278825698,0.877320799,"Control","Saline","S/C","c-SC-s"
"523","3489",0.121912975,0.327669903,0.209951456,0.433555825,0.29217233,0.282463592,0.285378283,0.969963592,"Control","Saline","S/C","c-SC-s"
"524","3489",0.127840348,0.371713509,0.229374433,0.430945905,0.243880326,0.280145059,0.303497333,0.973103657,"Control","Saline","S/C","c-SC-s"
"525","3489",0.119781873,0.353574386,0.215015181,0.383107922,0.256693348,0.248688932,0.296352012,0.918299752,"Control","Saline","S/C","c-SC-s"
"526","3490",0.143396997,0.264333782,0.334410049,0.578375953,0.388873934,0.302288022,0.408742723,1.037595334,"Control","Saline","S/C","c-SC-s"
"527","3490",0.136716357,0.277880697,0.347258244,0.580863283,0.391256021,0.312152649,0.409281193,1.060670619,"Control","Saline","S/C","c-SC-s"
"528","3490",0.134954316,0.284205519,0.363177926,0.613320647,0.407516651,0.324833492,0.40171751,1.126260704,"Control","Saline","S/C","c-SC-s"
"529","3490",0.143982524,0.256439223,0.301626751,0.516493448,0.361726164,0.287053773,0.375744737,0.866583823,"Control","Saline","S/C","c-SC-s"
"530","3490",0.134933612,0.25415568,0.30711911,0.522412014,0.365699874,0.29875043,0.372686245,0.900836868,"Control","Saline","S/C","c-SC-s"
"531","3490",0.139360417,0.270009643,0.327989392,0.557618129,0.378134041,0.298457088,0.350626232,0.931774349,"Control","Saline","S/C","c-SC-s"
"532","3490",0.129487934,0.25780693,0.275488379,0.469841723,0.342506773,0.282047626,0.323888001,0.783972622,"Control","Saline","S/C","c-SC-s"
"533","3490",0.123725864,0.269943124,0.287589325,0.481697535,0.351028146,0.275193233,0.288638435,0.798308298,"Control","Saline","S/C","c-SC-s"
"534","3490",0.125671059,0.279215921,0.298368996,0.510549155,0.354331887,0.281610055,0.291280299,0.822684423,"Control","Saline","S/C","c-SC-s"
"535","3490",0.135244115,0.219641118,0.2079566,0.368062317,0.28321046,0.217415496,0.341543156,0.571706774,"Control","Saline","S/C","c-SC-s"
"536","3490",0.134633937,0.22731189,0.22501436,0.38584147,0.274554854,0.224727168,0.324472076,0.588885698,"Control","Saline","S/C","c-SC-s"
"537","3490",0.127928121,0.265037911,0.249705139,0.441786015,0.327548441,0.260994103,0.324740614,0.691828138,"Control","Saline","S/C","c-SC-s"
"538","3490",0.136804565,0.228975145,0.196118488,0.34865509,0.255703098,0.211610487,0.32382311,0.534899557,"Control","Saline","S/C","c-SC-s"
"539","3490",0.129147735,0.250948509,0.227461608,0.385727191,0.270822042,0.222222222,0.308412502,0.567841012,"Control","Saline","S/C","c-SC-s"
"540","3490",0.126376652,0.283575884,0.232640333,0.423284823,0.302494802,0.253222453,0.297769824,0.647609148,"Control","Saline","S/C","c-SC-s"
"541","3516",0.13259337,0.194521459,0.233226128,0.384939559,0.250526783,0.264389487,0.387580621,0.745813463,"Control","Saline","S/C","c-SC-s"
"542","3516",0.138505001,0.19010186,0.229960142,0.393600531,0.249667848,0.268379097,0.393677942,0.742581931,"Control","Saline","S/C","c-SC-s"
"543","3516",0.139802504,0.185866921,0.22331535,0.369829684,0.244790014,0.248069396,0.391182645,0.710568074,"Control","Saline","S/C","c-SC-s"
"544","3516",0.131775005,0.199859846,0.224246671,0.387386125,0.25311843,0.269376314,0.542838517,0.686755431,"Control","Saline","S/C","c-SC-s"
"545","3516",0.131858824,0.190319177,0.218939594,0.358612503,0.256924294,0.255341599,0.553505882,0.680954893,"Control","Saline","S/C","c-SC-s"
"546","3516",0.132792363,0.204412719,0.212589228,0.349772875,0.230889033,0.24633355,0.554844869,0.651265412,"Control","Saline","S/C","c-SC-s"
"547","3516",0.129126432,0.191840699,0.210781933,0.338513842,0.256597054,0.26145378,0.482259151,0.628784199,"Control","Saline","S/C","c-SC-s"
"548","3516",0.133491848,0.190036607,0.214228872,0.332007003,0.233646347,0.255132898,0.466598732,0.631067961,"Control","Saline","S/C","c-SC-s"
"549","3516",0.127593,0.185712211,0.182517787,0.298969072,0.206330768,0.238275011,0.477343841,0.567010309,"Control","Saline","S/C","c-SC-s"
"550","3516",0.141276865,0.237375669,0.230489671,0.315416985,0.232593726,0.274100995,0.711441214,0.622991584,"Control","Saline","S/C","c-SC-s"
"551","3516",0.13848808,0.191317145,0.212104489,0.316777042,0.232339956,0.264348786,0.63848808,0.599521707,"Control","Saline","S/C","c-SC-s"
"552","3516",0.136811963,0.183879093,0.184718724,0.300083963,0.20822838,0.245843829,0.625994273,0.546599496,"Control","Saline","S/C","c-SC-s"
"553","3516",0.127151052,0.188876529,0.170634038,0.286318131,0.231590656,0.269410456,0.551625239,0.527697442,"Control","Saline","S/C","c-SC-s"
"554","3516",0.139088264,0.193280977,0.180628272,0.27530541,0.215095986,0.261780105,0.522017459,0.513743455,"Control","Saline","S/C","c-SC-s"
"555","3516",0.13306852,0.17947142,0.17844704,0.264085228,0.205695554,0.259373079,0.52571996,0.491497644,"Control","Saline","S/C","c-SC-s"
"556","J2292",0.131418153,0.265654478,0.277423412,0.487108077,0.313179409,0.361333214,0.514733419,0.508399964,"Control","Saline","S/C","c-SC-s"
"557","J2292",0.139255583,0.224589872,0.283077746,0.475838088,0.304654066,0.385074893,0.512655087,0.499554208,"Control","Saline","S/C","c-SC-s"
"558","J2292",0.13199005,0.21270436,0.268051771,0.46278951,0.295470027,0.352094687,0.519054726,0.490548365,"Control","Saline","S/C","c-SC-s"
"559","J2292",0.136584443,0.216662893,0.239189495,0.383178628,0.288997057,0.347068146,0.45340988,0.468983473,"Control","Saline","S/C","c-SC-s"
